office_name,BZKNr,filename,places_found,places_count
Bonn,83681,1896_04_05_83_0.jpg,bonn,1
Bonn,704 995,1927_08_17_31_0.jpg,bonn,1
Bonn,809 375,1927_09_06_28_0.jpg,bonn,1
Bonn,504 867,1925_08_15_52_0.jpg,bonn,1
Bonn,19429,1925_03_13_106_0.jpg,bonn,1
Bonn,392021,1925_08_18_39_0.jpg,bonn,1
Bonn,173619,1925_05_27_24_0.jpg,bonn,1
Bonn,279 206,1907_04_13_39_0.jpg,bonn,1
Bonn,43525/V/2513,1901_10_15_11_0.jpg,bonn,1
Bonn,187 650,1910_12_25_100_0.jpg,bonn,1
Bonn,605 058,1919_06_15_146_0.jpg,bonn,1
Bonn,282 744,1919_12_24_3_0.jpg,bonn,1
Bonn,69311,1902_07_31_1_0.jpg,bonn,1
Bonn,802 443,1917_04_07_16_0.jpg,bonn,1
"Bonn, Rheindorfersr. 116",501472-320-52,1907_10_31_16_0.jpg,bonn,1
"Bonn, Rheindorfstr. 116",Kartei-Nr. 1472-L,1902_04_27_61_0.jpg,bonn,1
Bonn-Stadt,20118,1895_06_25_8_0.jpg,bonn,1
Braubach,803 932,1924_12_13_34_0.jpg,braubach,1
Braunfels,470640,1933_00_00_51_0.jpg,braunfels,1
Braunfels,201 992,1922_01_08_54_0.jpg,braunfels,1
Braunfels,157327,1922_07_18_116_0.jpg,braunfels,1
Braunfels,107 361,1894_04_13_25_0.jpg,braunfels,1
Braunfels,204 806,1918_04_12_6_0.jpg,braunfels,1
Braunfels,100080,1905_09_18_71_0.jpg,braunfels,1
Braunfels,706 138,1925_01_23_29_0.jpg,braunfels,1
Braunfels,276 191,1913_09_03_36_0.jpg,braunfels,1
Braunfels,312846,1913_07_25_99_0.jpg,braunfels,1
Braunfels,"704, 201",1909_07_10_77_0.jpg,braunfels,1
Braunfels,288 912,1909_06_27_23_0.jpg,braunfels,1
Braunfels,279 030,1909_09_14_110_0.jpg,braunfels,1
Braunlage,809 956,1923_10_28_29_0.jpg,braunlage,1
Braunlage,200 534,1914_08_15_30_0.jpg,braunlage,1
Bremervörde,E 8.150,1884_05_06_5_0.jpg,bremervörde,1
Bremervörde,,1903_05_17_6_0.jpg,bremervörde,1
Bremervörde,,1900_12_28_25_0.jpg,bremervörde,1
Bremervörde,,1894_07_24_79_0.jpg,bremervörde,1
Bremervörde,,1894_01_16_1_0.jpg,bremervörde,1
Bremervörde,,1920_12_04_90_0.jpg,bremervörde,1
Bremervörde,,1912_02_26_94_0.jpg,bremervörde,1
Bremervörde,,1912_01_24_28_0.jpg,bremervörde,1
Bremervörde,,1915_02_16_72_0.jpg,bremervörde,1
Bremervörde,,1893_11_12_54_0.jpg,bremervörde,1
Bremervörde,,1905_04_18_116_0.jpg,bremervörde,1
Bremervörde,1685,1889_12_31_18_0.jpg,bremervörde,1
Bremervörde,,1924_02_25_91_0.jpg,bremervörde,1
Bremervörde,,1911_02_10_123_0.jpg,bremervörde,1
Bremervörde,,1890_02_26_8_0.jpg,bremervörde,1
Bremervörde,,1890_02_09_6_0.jpg,bremervörde,1
Bremervörde,,1887_02_02_27_0.jpg,bremervörde,1
Bremervörde,,1895_09_02_36_0.jpg,bremervörde,1
Bremervörde,,1899_03_13_72_0.jpg,bremervörde,1
Bremervörde,700 550,1914_01_05_38_0.jpg,bremervörde,1
Bremervörde,,1896_08_15_54_0.jpg,bremervörde,1
Bremervörde,,1896_11_09_39_0.jpg,bremervörde,1
Bremervörde,,1907_03_10_132_0.jpg,bremervörde,1
Bremervörde,,1906_01_05_86_0.jpg,bremervörde,1
Bremervörde,Bremervörde,1901_12_13_28_0.jpg,bremervörde,1
Bremervörde,,1901_10_31_47_0.jpg,bremervörde,1
Bremervörde,,1898_09_28_41_0.jpg,bremervörde,1
Bremervörde,,1913_09_30_47_0.jpg,bremervörde,1
Bremervörde,Bremervörde,1913_11_06_64_0.jpg,bremervörde,1
Bremervörde,,1913_04_29_102_0.jpg,bremervörde,1
Bremervörde,,1909_05_30_133_0.jpg,bremervörde,1
Bremervörde,,1917_05_19_49_0.jpg,bremervörde,1
Bremke umsteigend,E 58 a,1924_04_23_50_0.jpg,bremke,1
Bullay,1,1900_07_04_46_0.jpg,bullay,1
Bullay,34,1898_02_06_62_0.jpg,bullay,1
Bundes Fin. Min. Bamberg,44401472Sch-4161,1905_06_23_75_0.jpg,bamberg,1
Bundes Fin. Min. Bonn K8In,222576,1918_11_06_33_0.jpg,bonn,1
Bundes Finanz Min. Bonn,84654/III/9485,1923_06_05_27_0.jpg,bonn,1
Bundes Finanz Min. Bonn,224 273 a,1898_11_03_36_0.jpg,bonn,1
Bundes Finanz Min. Bonn,56.X-905239,1910_09_10_87_0.jpg,bonn,1
Bundes Finanz Min. Bonn,147 525,1930_06_10_4_0.jpg,bonn,1
Bundes Finanz Ministerium Bonn,13485/II/1690,1920_02_10_105_0.jpg,bonn,1
Bundes Finanz Ministerium Bonn,HF 504/93,1941_09_02_6_0.jpg,bonn,1
Bundes Finanz Ministerium Bonn,84277/III/9086,1893_07_25_60_0.jpg,bonn,1
Bundes Finanz Ministerium Bonn,HKG 7266,1932_09_10_52_0.jpg,bonn,1
Bundes Finanz Ministerium Bonn,56 X - 906144,1944_02_19_4_0.jpg,bonn,1
Bundes Finanz Ministerium Bonn,82613/VII/24553,1880_02_06_30_0.jpg,bonn,1
Bundes Finanz Ministerium Bonn,64197/V/3091,1899_06_07_64_0.jpg,bonn,1
Bundes Finanz Ministerium Bonn,82055/VII/23756,1914_10_18_25_0.jpg,bonn,1
Bundes Finanz Ministerium Bonn,VIA/6 HNG 6749,1914_10_28_87_0.jpg,bonn,1
Bundes Finanz Ministerium Bonn,14923/I/5519,1877_02_23_17_0.jpg,bonn,1
Bundes Finanz Ministerium Bonn,A.Z. 1254,1927_04_07_23_0.jpg,bonn,1
Bundes Finanz Ministerium Bonn,98953/VII/33690,1907_04_13_60_0.jpg,bonn,1
Bundes FinanzMinisterium Bonn,A.Z. 04780/II/5812,1921_11_20_92_0.jpg,bonn,1
Bundes FinanzMinisterium Bonn,46.727/VII/8026,1918_11_11_153_0.jpg,bonn,1
Bundes FinanzMinisterium Bonn,222 074 c,1938_05_31_29_0.jpg,bonn,1
Bundes FinanzMinisterium Bonn,8-03619,1924_02_18_104_0.jpg,bonn,1
Bundes FinanzMinisterium Bonn,B 5967/1/9364,1883_10_10_5_0.jpg,bonn,1
Bundes FinanzMinisterium Bonn,HNG - 6615,1899_08_17_69_0.jpg,bonn,1
Bundes FinanzMinisterium Bonn,16634/II/1856,1942_09_05_12_0.jpg,bonn,1
Bundes Finanzministerium Bonn,56.X - 913.509,1938_09_05_28_0.jpg,bonn,1
Bundes Finanzministerium Bonn,6329/I/2222,1913_12_26_110_0.jpg,bonn,1
"Bundes Finanzministerium, Bonn",22 477/IV/1189,1906_08_06_65_0.jpg,bonn,1
Bundes Rep. Min. Bonn,777 339,1901_01_30_62_0.jpg,bonn,1
Bundes Ru. Min. Bonn,14194/I/4817,1921_11_06_15_0.jpg,bonn,1
"Bundes-Finanz-Ministerium, Bonn",69215/T/15307,1873_10_26_6_0.jpg,bonn,1
Bundesamt Magdeburg,214 729,1923_04_22_36_0.jpg,magdeburg,1
"Bundesamt für Vertriebene, Bonn",702958,1922_09_11_78_0.jpg,bonn,1
"Bundesamt für Vertriebene, Bonn",29823/1/7774,1871_04_04_6_0.jpg,bonn,1
Bundesarchiv Ludwigsburg,EK 3424,1902_12_25_173_0.jpg,ludwigsburg,1
"Bundesfinanzdirektion West, Würzburg","VV 5027 - 4272 - BV RF 424,5",1921_06_16_62_0.jpg,würzburg,1
Bundesfinanzministerium Bonn,56. X - 915.794,1933_04_17_26_0.jpg,bonn,1
Bundesfinanzministerium Bonn,215 756,1933_10_11_1_0.jpg,bonn,1
Bundesfinanzministerium Bonn,3 02143,1922_09_08_31_0.jpg,bonn,1
Bundesfinanzministerium Bonn,215 045,1918_06_12_46_0.jpg,bonn,1
Bundesfinanzministerium Bonn,BEG 5793,1905_11_30_105_0.jpg,bonn,1
Bundesfinanzministerium Bonn,213 117,1899_01_29_50_0.jpg,bonn,1
Bundesfinanzministerium Bonn,BEG 1975,1899_06_06_84_0.jpg,bonn,1
Bundesfinanzministerium Bonn,66926,1925_03_20_23_0.jpg,bonn,1
Bundesfinanzministerium Bonn,1 23395,1907_08_23_76_0.jpg,bonn,1
Bundesfinanzministerium Bonn,7 ol702,1901_10_06_33_0.jpg,bonn,1
Bundesfinanzministerium Bonn,28360/III/3045,1901_04_13_41_0.jpg,bonn,1
Bundesmin. Bonn,A.Z. 2582,1939_05_14_20_0.jpg,bonn,1
Bundesmin. Bonn,1 13794,1886_11_01_18_0.jpg,bonn,1
Bundesmin. Bonn,1 10760,1901_09_07_55_0.jpg,bonn,1
Bundesministerium - Referat VB4 - Postfach 1308 53003 Bonn,55.7 - 923.662,1934_02_04_28_0.jpg,bonn,1
Bundesministerium der Finanzen Bonn,VB/40/1472 T5/57,1921_02_15_187_0.jpg,bonn,1
"Bundesministerium der Finanzen, Bonn, Rheindorfstraße 116",EB140472-K-F/56,1915_04_18_41_0.jpg,bonn,1
"Bundesministerium der Flüchtlinge, Bonn, Rheindorfersstr. 116",V3/401472-R-855,1921_08_22_65_0.jpg,bonn,1
Burgdorf,Burgdorf,1875_12_09_2_0.jpg,burgdorf,1
Burgdorf,Z.P.A. 20,1875_08_12_2_0.jpg,burgdorf,1
Burgdorf,,1884_05_21_43_0.jpg,burgdorf,1
Burgdorf,,1884_11_11_32_0.jpg,burgdorf,1
Burgdorf,16.5.1950 - I 60541,1884_04_15_14_0.jpg,burgdorf,1
Burgdorf,,1884_06_21_45_0.jpg,burgdorf,1
Burgdorf,,1884_12_28_8_0.jpg,burgdorf,1
Burgdorf,104 Reg.-Baz. Lüneburg,1916_08_03_59_0.jpg,burgdorf,1
Burgdorf,,1916_08_03_58_0.jpg,burgdorf,1
Burgdorf,,1903_08_29_23_0.jpg,burgdorf,1
Burgdorf,,1903_03_23_40_0.jpg,burgdorf,1
Burgdorf,,1903_06_20_109_0.jpg,burgdorf,1
Burgdorf,1,1903_06_30_71_0.jpg,burgdorf,1
Burgdorf,5.8.52/Rk. 21.9.52,1903_12_25_41_0.jpg,burgdorf,1
Burgdorf,,1903_10_27_27_0.jpg,burgdorf,1
Burgdorf,,1903_01_28_60_0.jpg,burgdorf,1
Burgdorf,,1900_06_30_94_0.jpg,burgdorf,1
Burgdorf,,1900_03_10_14_0.jpg,burgdorf,1
Burgdorf,1350,1900_02_10_37_0.jpg,burgdorf,1
Burgdorf,,1900_12_06_73_0.jpg,burgdorf,1
Burgdorf,,1900_03_28_2_0.jpg,burgdorf,1
Burgdorf,,1900_06_10_63_0.jpg,burgdorf,1
Burgdorf,,1900_09_15_130_0.jpg,burgdorf,1
Burgdorf,,1900_02_10_35_0.jpg,burgdorf,1
Burgdorf,,1900_09_25_76_0.jpg,burgdorf,1
Burgdorf,,1900_02_10_36_0.jpg,burgdorf,1
Burgdorf,747 - 1042/49,1900_09_09_62_0.jpg,burgdorf,1
Burgdorf,,1900_06_10_62_0.jpg,burgdorf,1
Burgdorf,,1900_09_06_20_0.jpg,burgdorf,1
Burgdorf,,1894_04_27_11_0.jpg,burgdorf,1
Burgdorf,,1894_02_17_30_0.jpg,burgdorf,1
Burgdorf,13.12.1949,1894_10_18_12_0.jpg,burgdorf,1
Burgdorf,2000000,1894_04_15_41_0.jpg,burgdorf,1
Burgdorf,,1894_01_30_46_0.jpg,burgdorf,1
Burgdorf,,1920_12_18_83_0.jpg,burgdorf,1
Burgdorf,,1891_12_03_60_0.jpg,burgdorf,1
Burgdorf,,1891_02_02_47_0.jpg,burgdorf,1
Burgdorf,,1891_09_05_49_0.jpg,burgdorf,1
Burgdorf,Bayerische Kartei,1891_12_03_58_0.jpg,burgdorf,1
Burgdorf,,1891_08_25_19_0.jpg,burgdorf,1
Burgdorf,,1912_11_11_9_0.jpg,burgdorf,1
Burgdorf,,1912_02_04_56_0.jpg,burgdorf,1
Burgdorf,,1912_10_15_28_0.jpg,burgdorf,1
Burgdorf,,1912_09_24_42_0.jpg,burgdorf,1
Burgdorf,,1912_11_11_8_0.jpg,burgdorf,1
Burgdorf,,1912_12_09_83_0.jpg,burgdorf,1
Burgdorf,,1912_12_24_107_0.jpg,burgdorf,1
Burgdorf,1350,1908_05_11_88_0.jpg,burgdorf,1
Burgdorf,,1908_07_04_108_0.jpg,burgdorf,1
Burgdorf,,1915_03_23_34_0.jpg,burgdorf,1
Burgdorf,,1893_10_08_66_0.jpg,burgdorf,1
Burgdorf,,1893_01_22_22_0.jpg,burgdorf,1
Burgdorf,,1893_12_23_47_0.jpg,burgdorf,1
Burgdorf,,1893_02_26_43_0.jpg,burgdorf,1
Burgdorf,,1893_02_26_42_0.jpg,burgdorf,1
Burgdorf,,1893_11_17_20_0.jpg,burgdorf,1
Burgdorf,,1905_01_31_50_0.jpg,burgdorf,1
Burgdorf,,1905_11_12_48_0.jpg,burgdorf,1
Burgdorf,,1905_01_31_51_0.jpg,burgdorf,1
Burgdorf,,1905_09_02_51_0.jpg,burgdorf,1
Burgdorf,,1905_11_12_47_0.jpg,burgdorf,1
Burgdorf,,1905_01_31_52_0.jpg,burgdorf,1
Burgdorf,117,1905_02_20_103_0.jpg,burgdorf,1
Burgdorf,xxxxx,1905_02_20_101_0.jpg,burgdorf,1
Burgdorf,,1889_01_06_6_0.jpg,burgdorf,1
Burgdorf,,1889_08_23_33_0.jpg,burgdorf,1
Burgdorf,,1889_03_29_15_0.jpg,burgdorf,1
Burgdorf,"5162, 186/50(55)",1881_06_01_6_0.jpg,burgdorf,1
Burgdorf,,1881_05_11_15_0.jpg,burgdorf,1
Burgdorf,Burgdorf,1881_10_04_35_0.jpg,burgdorf,1
Burgdorf,,1881_04_03_5_0.jpg,burgdorf,1
Burgdorf,,1881_12_15_13_0.jpg,burgdorf,1
Burgdorf,Burgdorf,1881_10_04_36_0.jpg,burgdorf,1
Burgdorf,,1885_01_10_24_0.jpg,burgdorf,1
Burgdorf,20,1885_06_19_18_0.jpg,burgdorf,1
Burgdorf,,1885_08_23_6_0.jpg,burgdorf,1
Burgdorf,,1885_08_02_33_0.jpg,burgdorf,1
Burgdorf,,1911_04_23_28_0.jpg,burgdorf,1
Burgdorf,,1911_10_15_3_0.jpg,burgdorf,1
Burgdorf,,1911_12_16_113_0.jpg,burgdorf,1
Burgdorf,,1911_12_12_130_0.jpg,burgdorf,1
Burgdorf,,1897_12_06_25_0.jpg,burgdorf,1
Burgdorf,,1897_03_28_8_0.jpg,burgdorf,1
Burgdorf,,1897_06_10_4_0.jpg,burgdorf,1
Burgdorf,,1897_12_12_86_0.jpg,burgdorf,1
Burgdorf,,1897_03_30_9_0.jpg,burgdorf,1
Burgdorf,,1897_12_12_87_0.jpg,burgdorf,1
Burgdorf,1.3.Reg.-Bez.Lüneburg,1897_01_17_88_0.jpg,burgdorf,1
Burgdorf,,1883_11_27_20_0.jpg,burgdorf,1
Burgdorf,,1890_01_21_16_0.jpg,burgdorf,1
Burgdorf,,1890_08_30_23_0.jpg,burgdorf,1
Burgdorf,,1890_11_12_4_0.jpg,burgdorf,1
Burgdorf,,1890_06_18_4_0.jpg,burgdorf,1
Burgdorf,,1887_03_19_19_0.jpg,burgdorf,1
Burgdorf,,1887_06_27_16_0.jpg,burgdorf,1
Burgdorf,HB Nr. 45,1887_12_25_7_0.jpg,burgdorf,1
Burgdorf,,1887_02_04_2_0.jpg,burgdorf,1
Burgdorf,,1887_08_14_30_0.jpg,burgdorf,1
Burgdorf,,1895_12_15_79_0.jpg,burgdorf,1
Burgdorf,,1895_01_10_84_0.jpg,burgdorf,1
Burgdorf,21. Nov. 52,1895_02_26_86_0.jpg,burgdorf,1
Burgdorf,20 897/48,1895_12_03_41_0.jpg,burgdorf,1
Burgdorf,,1895_03_06_12_0.jpg,burgdorf,1
Burgdorf,,1895_03_12_18_0.jpg,burgdorf,1
Burgdorf,,1895_02_26_85_0.jpg,burgdorf,1
Burgdorf,,1899_02_26_7_0.jpg,burgdorf,1
Burgdorf,184,1899_05_14_63_0.jpg,burgdorf,1
Burgdorf,,1899_06_30_66_0.jpg,burgdorf,1
Burgdorf,,1886_04_10_43_0.jpg,burgdorf,1
Burgdorf,,1892_10_11_61_0.jpg,burgdorf,1
Burgdorf,,1892_02_22_46_0.jpg,burgdorf,1
Burgdorf,,1892_06_22_7_0.jpg,burgdorf,1
Burgdorf,,1892_03_27_26_0.jpg,burgdorf,1
Burgdorf,,1892_09_02_27_0.jpg,burgdorf,1
Burgdorf,Burgdorf,1892_12_06_44_0.jpg,burgdorf,1
Burgdorf,,1896_02_21_45_0.jpg,burgdorf,1
Burgdorf,,1896_08_02_28_0.jpg,burgdorf,1
Burgdorf,,1904_02_19_63_0.jpg,burgdorf,1
Burgdorf,,1904_12_30_107_0.jpg,burgdorf,1
Burgdorf,,1904_12_07_60_0.jpg,burgdorf,1
Burgdorf,,1907_11_08_89_0.jpg,burgdorf,1
Burgdorf,,1907_03_07_6_0.jpg,burgdorf,1
Burgdorf,,1907_02_07_47_0.jpg,burgdorf,1
Burgdorf,,1907_05_20_73_0.jpg,burgdorf,1
Burgdorf,,1907_12_07_96_0.jpg,burgdorf,1
Burgdorf,,1906_09_22_79_0.jpg,burgdorf,1
Burgdorf,Burgdorf,1906_11_05_35_0.jpg,burgdorf,1
Burgdorf,,1906_06_07_81_0.jpg,burgdorf,1
Burgdorf,Höver 57,1906_11_05_36_0.jpg,burgdorf,1
Burgdorf,,1906_11_05_37_0.jpg,burgdorf,1
Burgdorf,,1901_06_12_72_0.jpg,burgdorf,1
Burgdorf,,1901_04_23_47_0.jpg,burgdorf,1
Burgdorf,,1901_02_26_58_0.jpg,burgdorf,1
Burgdorf,,1901_06_18_87_0.jpg,burgdorf,1
Burgdorf,,1901_12_15_108_0.jpg,burgdorf,1
Burgdorf,,1898_05_29_9_0.jpg,burgdorf,1
Burgdorf,,1898_05_28_14_0.jpg,burgdorf,1
Burgdorf,,1898_07_14_72_0.jpg,burgdorf,1
Burgdorf,,1910_07_19_78_0.jpg,burgdorf,1
Burgdorf,102,1913_01_20_36_0.jpg,burgdorf,1
Burgdorf,,1913_01_20_37_0.jpg,burgdorf,1
Burgdorf,,1913_10_01_95_0.jpg,burgdorf,1
Burgdorf,,1902_06_16_50_0.jpg,burgdorf,1
Burgdorf,,1902_03_02_48_0.jpg,burgdorf,1
Burgdorf,,1902_09_06_16_0.jpg,burgdorf,1
Burgdorf,,1902_09_06_17_0.jpg,burgdorf,1
Burgdorf,,1902_04_23_75_0.jpg,burgdorf,1
Burgdorf,,1902_07_11_90_0.jpg,burgdorf,1
Burgdorf,,1909_06_05_111_0.jpg,burgdorf,1
Burgdorf,,1909_01_02_27_0.jpg,burgdorf,1
Burgdorf,,1909_07_16_15_0.jpg,burgdorf,1
Burgdorf,,1909_01_15_82_0.jpg,burgdorf,1
Burgdorf (Hann.),,1891_12_03_59_0.jpg,burgdorf,1
Burgdorf (Hann.),,1908_07_04_107_0.jpg,burgdorf,1
Burgdorf (Hann.),49,1888_01_01_10_0.jpg,burgdorf,1
Burgdorf (Hann.),,1896_06_05_25_0.jpg,burgdorf,1
Burgdorf (Hann.),,1906_06_13_105_0.jpg,burgdorf,1
Burgdorf (Hann.),,1901_06_18_86_0.jpg,burgdorf,1
Burgdorf (Hann.),,1913_07_24_74_0.jpg,burgdorf,1
Burgdorf (Hann.),,1902_07_25_140_0.jpg,burgdorf,1
Burgdorf (Hann.),,1909_05_17_71_0.jpg,burgdorf,1
Burgdorf (Hann.),Burgdorf (Hann.),1909_07_16_14_0.jpg,burgdorf,1
Burgdorf/Leann,100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1913_07_24_75_0.jpg,burgdorf,1
Bückeburg,9 71 83,1903_04_04_5_0.jpg,bückeburg,1
Büdesheim,214 599,1900_01_12_44_0.jpg,büdesheim,1
Büdesheim,221 168 a,1897_01_18_80_0.jpg,büdesheim,1
Büdesheim,221 745 a,1896_04_12_23_0.jpg,büdesheim,1
Büdesheim,211 112,1907_08_02_7_0.jpg,büdesheim,1
Büdesheim,211 327,1913_08_28_64_0.jpg,büdesheim,1
Bülow-Vereinigung Amt,711 789,1922_04_02_2_0.jpg,bülow,1
Büttel,3659 B,1898_05_08_6_0.jpg,büttel,1
Chemnitz,VV 5027-108-,1911_01_27_122_0.jpg,chemnitz,1
"Chemnitz, Zschobauerstr. 68",7942,1895_11_10_89_0.jpg,chemnitz,1
Cuxhaven,,1889_11_17_4_0.jpg,cuxhaven,1
Cuxhaven-Duven,,1900_07_28_7_0.jpg,cuxhaven,1
D. - 47 Roth,86998/Mi/11772,1925_07_14_76_0.jpg,roth,1
"D.P. Lager Gaherseebo, Wasserburg",5286/VI/830,1933_01_12_11_0.jpg,wasserburg,1
DOPPELMELDUNG Bundes.Fin.Min. Bonn,65003/I/11248,1892_03_29_23_0.jpg,bonn,1
"DP-Camp, Feldafing Krs. Starnberg",9572/VI/2357,1918_04_05_10_0.jpg,"feldafing, starnberg",2
DP-Gablingen IRO Area Team 5,66071/I/12405,1914_02_05_73_0.jpg,gablingen,1
DZA. Zehlendorf,110997/VI/11480,1902_10_15_40_0.jpg,zehlendorf,1
Dachau,ZK:181795,1916_03_31_13_0.jpg,dachau,1
Dachau,20534/VII/2765,1917_11_09_5_0.jpg,dachau,1
Dannenberg,00043,1875_09_30_3_0.jpg,dannenberg,1
Dannenberg,,1893_12_19_33_0.jpg,dannenberg,1
Dannenberg,Neu-Darchau Nr. 58,1905_10_28_8_0.jpg,dannenberg,1
Dannenberg,1950/236,1889_03_04_74_0.jpg,dannenberg,1
Dannenberg,,1904_04_09_18_0.jpg,dannenberg,1
Dannenberg,64,1904_11_18_94_0.jpg,dannenberg,1
Dannenberg,Dannenberg,1906_12_12_105_0.jpg,dannenberg,1
Dannenberg,,1906_04_08_38_0.jpg,dannenberg,1
Dannenberg,,1898_08_08_55_0.jpg,dannenberg,1
Dannenberg,,1902_06_24_77_0.jpg,dannenberg,1
Dannenberg (Elbe),,1901_11_26_27_0.jpg,"dannenberg, elbe",2
Dannenberg(Elbe),,1896_12_08_13_0.jpg,"dannenberg, elbe",2
Dannenberg/Elbe,20,1915_04_07_17_0.jpg,"dannenberg, elbe",2
Dannenberg/Elbe,1,1899_06_02_50_0.jpg,"dannenberg, elbe",2
Dannenberg/Elbe,20,1906_01_05_112_0.jpg,"dannenberg, elbe",2
Dannenberg/Elbe,,1898_08_08_54_0.jpg,"dannenberg, elbe",2
Dannenberg/Elbe,xxxxx,1876_04_06_27_0.jpg,"dannenberg, elbe",2
"David & Strunk, Frankfurt/Main, Gethestr. 9",194 719,1902_11_12_21_0.jpg,frankfurt,1
"Der Gerichtspräsident in Dotternhausen, Der Oberkreisdirektor in Herford",64 308,1905_06_30_109_0.jpg,"dotternhausen, herford",2
Der Landesregierungspresident - Dez. für Wiedergutmachung - in Dortmund,170 366,1902_05_14_88_0.jpg,dortmund,1
Der Oberkreisdirektor - Amt für Wiedergutmachung - in Herford,64 177,1911_01_10_80_0.jpg,herford,1
Der Oberkreisdirektor - Amt für Wiedergutmachung - in Herford,64 227,1927_07_04_44_0.jpg,herford,1
Der Oberkreisdirektor - Amt für Wiedergutmachung in Herford,64 163,1882_06_20_19_0.jpg,herford,1
Der Oberkreisdirektor - Amt für Wiedergutmachung in Herford,64 190,1899_01_15_41_0.jpg,herford,1
Der Oberkreisdirektor - Amt für Wiedergutmachung in Herford,64 170,1904_12_02_73_0.jpg,herford,1
Der Oberkreisdirektor - Amt für Wiedergutmachung in Herford,63 133 a,1904_04_12_48_0.jpg,herford,1
Der Oberkreisdirektor - Amt für Wiedergutmachung in Herford,64 160,1919_08_28_56_0.jpg,herford,1
Der Oberkreisdirektor - Amt für Wiedergutmachung in Lübeck,32276,1910_12_21_85_0.jpg,lübeck,1
Der Oberkreisdirektor -Amt f. Wiedergutmachung- in Herford,703 354 b,1909_07_16_95_0.jpg,herford,1
Der Oberkreisdirektor -Amt für Wiedergutmachung in Paderborn,68 265 'a,1904_11_18_82_0.jpg,paderborn,1
Der Oberkreisdirektor -Amt für Wiedergutmachung- Lübeck,32268,1911_12_12_50_0.jpg,lübeck,1
Der Oberkreisdirektor -Amt für Wiedergutmachung- in Herford,63 863,1884_10_03_24_0.jpg,herford,1
Der Oberkreisdirektor -Amt für Wiedergutmachung- in Herford,63 819 a,1884_02_29_29_0.jpg,herford,1
Der Oberkreisdirektor -Amt für Wiedergutmachung- in Herford,31 810,1903_03_01_152_0.jpg,herford,1
Der Oberkreisdirektor -Amt für Wiedergutmachung- in Herford,63963,1903_04_28_104_0.jpg,herford,1
Der Oberkreisdirektor -Amt für Wiedergutmachung- in Herford,31 769,1903_11_22_60_0.jpg,herford,1
Der Oberkreisdirektor -Amt für Wiedergutmachung- in Herford,31 853,1900_06_19_95_0.jpg,herford,1
Der Oberkreisdirektor -Amt für Wiedergutmachung- in Herford,31 674,1900_02_11_31_0.jpg,herford,1
Der Oberkreisdirektor -Amt für Wiedergutmachung- in Herford,63930,1900_02_02_43_0.jpg,herford,1
Der Oberkreisdirektor -Amt für Wiedergutmachung- in Herford,63953,1900_04_29_3_0.jpg,herford,1
Der Oberkreisdirektor -Amt für Wiedergutmachung- in Herford,64 304,1900_08_12_113_0.jpg,herford,1
Der Oberkreisdirektor -Amt für Wiedergutmachung- in Herford,64 260,1922_04_05_25_0.jpg,herford,1
Der Oberkreisdirektor -Amt für Wiedergutmachung- in Herford,64 111,1894_05_23_26_0.jpg,herford,1
Der Oberkreisdirektor -Amt für Wiedergutmachung- in Herford,31616,1894_02_23_9_0.jpg,herford,1
Der Oberkreisdirektor -Amt für Wiedergutmachung- in Herford,31 623,1894_02_01_12_0.jpg,herford,1
Der Oberkreisdirektor -Amt für Wiedergutmachung- in Herford,31 910,1894_04_10_64_0.jpg,herford,1
Der Oberkreisdirektor -Amt für Wiedergutmachung- in Herford,63 925,1894_05_26_4_0.jpg,herford,1
Der Oberkreisdirektor -Amt für Wiedergutmachung- in Herford,64 147,1894_06_06_36_0.jpg,herford,1
Der Oberkreisdirektor -Amt für Wiedergutmachung- in Herford,64 226,1921_03_11_60_0.jpg,herford,1
Der Oberkreisdirektor -Amt für Wiedergutmachung- in Herford,64 040,1920_12_13_54_0.jpg,herford,1
Der Oberkreisdirektor -Amt für Wiedergutmachung- in Herford,63 929,1891_11_25_55_0.jpg,herford,1
Der Oberkreisdirektor -Amt für Wiedergutmachung- in Herford,63 876 a,1908_12_11_20_0.jpg,herford,1
Der Oberkreisdirektor -Amt für Wiedergutmachung- in Herford,64008,1915_07_02_58_0.jpg,herford,1
Der Oberkreisdirektor -Amt für Wiedergutmachung- in Herford,63 870,1915_12_22_68_0.jpg,herford,1
Der Oberkreisdirektor -Amt für Wiedergutmachung- in Herford,64 206,1915_09_25_89_0.jpg,herford,1
Der Oberkreisdirektor -Amt für Wiedergutmachung- in Herford,31 655,1928_03_04_16_0.jpg,herford,1
Der Oberkreisdirektor -Amt für Wiedergutmachung- in Herford,31 694,1928_01_20_32_0.jpg,herford,1
Der Oberkreisdirektor -Amt für Wiedergutmachung- in Herford,31 893,1928_01_12_60_0.jpg,herford,1
Der Oberkreisdirektor -Amt für Wiedergutmachung- in Herford,64 156,1926_08_11_58_0.jpg,herford,1
